logged_at,trade_date,city,series_ticker,event_ticker,market_ticker,market_subtitle,bucket_lo,bucket_hi,entry_price,model_prob,kelly,count,target_exit_price,exit_order_id,exit_price_filled,exit_ts,send_orders,status
2026-04-21T10:00:49.841084-04:00,2026-04-21,il,KXHIGHCHI,KXHIGHCHI-26APR21,KXHIGHCHI-26APR21-T80,81° or above,81.0,,3,0.1452,0.1188,2,4,77.6335,3.1841,,,,False,shadow
2026-04-22T10:00:26.773534-04:00,2026-04-22,il,KXHIGHCHI,KXHIGHCHI-26APR22,KXHIGHCHI-26APR22-T69,68° or below,,68.0,6,0.2049,0.1542,1,9,70.1176,2.5694,,,,False,shadow
2026-04-23T10:00:36.059879-04:00,2026-04-23,tx,KXHIGHAUS,KXHIGHAUS-26APR23,KXHIGHAUS-26APR23-T81,80° or below,,80.0,3,0.2058,0.1813,3,4,82.4647,3.0021,,,,False,shadow
2026-04-23T10:00:36.585386-04:00,2026-04-23,fl,KXHIGHMIA,KXHIGHMIA-26APR23,KXHIGHMIA-26APR23-B77.5,77° to 78°,77.0,78.0,3,0.1915,0.1665,3,4,77.9984,2.0000,,,,False,shadow
2026-04-24T10:00:08.735285-04:00,2026-04-24,tx,KXHIGHAUS,KXHIGHAUS-26APR24,KXHIGHAUS-26APR24-T85,84° or below,,84.0,2,0.2027,0.1864,5,3,86.8069,3.3733,,,,False,shadow
2026-04-24T10:00:08.845175-04:00,2026-04-24,tx,KXHIGHAUS,KXHIGHAUS-26APR24,KXHIGHAUS-26APR24-B85.5,85° to 86°,85.0,86.0,3,0.1094,0.0818,1,4,86.8069,3.3733,,,,False,shadow
2026-04-25T10:00:54.474787-04:00,2026-04-25,fl,KXHIGHMIA,KXHIGHMIA-26APR25,KXHIGHMIA-26APR25-T86,87° or above,87.0,,6,0.3185,0.2750,2,9,84.8999,4.4500,,,,False,shadow
2026-05-01T10:00:56.223369-04:00,2026-05-01,tx,KXHIGHAUS,KXHIGHAUS-26MAY01,KXHIGHAUS-26MAY01-B65.5,65° to 66°,65.0,66.0,4,0.1763,0.1419,2,6,65.1136,2.2107,,,,False,shadow
2026-05-02T10:00:18.352069-04:00,2026-05-02,fl,KXHIGHMIA,KXHIGHMIA-26MAY02,KXHIGHMIA-26MAY02-B87.5,87° to 88°,87.0,88.0,2,0.1158,0.0978,3,3,88.0749,3.3835,,,,False,shadow
2026-05-03T10:01:38.417973-04:00,2026-05-03,il,KXHIGHCHI,KXHIGHCHI-26MAY03,KXHIGHCHI-26MAY03-B70.5,70° to 71°,70.0,71.0,4,0.1527,0.1174,1,6,70.4615,2.5958,,,,False,shadow
2026-05-05T10:00:14.383080-04:00,2026-05-05,ny,KXHIGHNY,KXHIGHNY-26MAY05,KXHIGHNY-26MAY05-T84,85° or above,85.0,,7,0.2228,0.1643,1,10,82.3043,3.5345,,,,False,shadow
2026-05-05T10:00:15.266861-04:00,2026-05-05,il,KXHIGHCHI,KXHIGHCHI-26MAY05,KXHIGHCHI-26MAY05-B64.5,64° to 65°,64.0,65.0,4,0.1204,0.0838,1,6,63.4849,3.1316,,,,False,shadow
2026-05-05T10:00:16.355720-04:00,2026-05-05,fl,KXHIGHMIA,KXHIGHMIA-26MAY05,KXHIGHMIA-26MAY05-B82.5,82° to 83°,82.0,83.0,2,0.1717,0.1548,4,3,83.5676,2.0000,,,,False,shadow
2026-05-06T10:00:11.776103-04:00,2026-05-06,ny,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-T74,75° or above,75.0,,5,0.2815,0.2437,3,7,73.5448,2.5158,,,,False,shadow
2026-05-06T10:00:11.915478-04:00,2026-05-06,ny,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-B73.5,73° to 74°,73.0,74.0,6,0.1575,0.1037,1,9,73.5448,2.5158,,,,False,shadow
2026-05-06T10:00:14.125783-04:00,2026-05-06,fl,KXHIGHMIA,KXHIGHMIA-26MAY06,KXHIGHMIA-26MAY06-B84.5,84° to 85°,84.0,85.0,2,0.1156,0.0975,3,3,84.6213,3.4372,,,,False,shadow
2026-05-07T10:00:45.618803-04:00,2026-05-07,fl,KXHIGHMIA,KXHIGHMIA-26MAY07,KXHIGHMIA-26MAY07-B87.5,87° to 88°,87.0,88.0,2,0.1021,0.0838,2,3,85.3221,2.9881,,,,False,shadow
2026-05-09T10:00:12.073031-04:00,2026-05-09,il,KXHIGHCHI,KXHIGHCHI-26MAY09,KXHIGHCHI-26MAY09-B76.5,76° to 77°,76.0,77.0,3,0.1320,0.1051,2,4,74.6862,2.0000,,,,False,shadow
2026-05-09T10:00:13.549071-04:00,2026-05-09,fl,KXHIGHMIA,KXHIGHMIA-26MAY09,KXHIGHMIA-26MAY09-B87.5,87° to 88°,87.0,88.0,2,0.1080,0.0898,2,3,87.0248,3.6522,,,,False,shadow
2026-05-10T10:00:26.670019-04:00,2026-05-10,il,KXHIGHCHI,KXHIGHCHI-26MAY10,KXHIGHCHI-26MAY10-T66,67° or above,67.0,,5,0.2393,0.1992,2,7,64.7629,3.1569,,,,False,shadow
2026-05-11T10:01:04.993698-04:00,2026-05-11,ny,KXHIGHNY,KXHIGHNY-26MAY11,KXHIGHNY-26MAY11-T62,61° or below,,61.0,5,0.1316,0.0859,1,7,64.3021,2.9512,,,,False,shadow
2026-05-11T10:01:05.690387-04:00,2026-05-11,il,KXHIGHCHI,KXHIGHCHI-26MAY11,KXHIGHCHI-26MAY11-T60,61° or above,61.0,,3,0.1310,0.1041,2,4,57.3691,3.2370,,,,False,shadow
2026-05-12T10:00:15.189907-04:00,2026-05-12,il,KXHIGHCHI,KXHIGHCHI-26MAY12,KXHIGHCHI-26MAY12-T80,81° or above,81.0,,7,0.1833,0.1218,1,10,78.1140,3.1960,,,,False,shadow
2026-05-12T10:00:16.060972-04:00,2026-05-12,tx,KXHIGHAUS,KXHIGHAUS-26MAY12,KXHIGHAUS-26MAY12-T82,81° or below,,81.0,2,0.1259,0.1080,3,3,83.8834,2.5156,,,,False,shadow
2026-05-13T10:01:06.254649-04:00,2026-05-13,ny,KXHIGHNY,KXHIGHNY-26MAY13,KXHIGHNY-26MAY13-T73,74° or above,74.0,,16,0.4508,0.3462,1,24,73.5445,3.6823,,,,False,shadow
2026-05-13T10:01:06.841316-04:00,2026-05-13,il,KXHIGHCHI,KXHIGHCHI-26MAY13,KXHIGHCHI-26MAY13-B62.5,62° to 63°,62.0,63.0,4,0.1285,0.0922,1,6,62.0751,3.0605,,,,False,shadow
2026-05-13T10:01:07.434356-04:00,2026-05-13,tx,KXHIGHAUS,KXHIGHAUS-26MAY13,KXHIGHAUS-26MAY13-T88,87° or below,,87.0,4,0.1496,0.1142,1,6,89.3886,2.3007,,,,False,shadow
2026-05-14T10:01:08.597632-04:00,2026-05-14,il,KXHIGHCHI,KXHIGHCHI-26MAY14,KXHIGHCHI-26MAY14-T69,70° or above,70.0,,2,0.1066,0.0883,2,3,65.6354,3.5057,,,,False,shadow
2026-05-14T10:01:09.189089-04:00,2026-05-14,tx,KXHIGHAUS,KXHIGHAUS-26MAY14,KXHIGHAUS-26MAY14-T89,88° or below,,88.0,3,0.1541,0.1280,2,4,90.7693,2.7179,,,,False,shadow
2026-05-15T10:00:13.579696-04:00,2026-05-15,fl,KXHIGHMIA,KXHIGHMIA-26MAY15,KXHIGHMIA-26MAY15-B85.5,85° to 86°,85.0,86.0,2,0.1699,0.1529,4,3,85.2482,2.3171,,,,False,shadow
2026-05-15T10:00:13.792305-04:00,2026-05-15,fl,KXHIGHMIA,KXHIGHMIA-26MAY15,KXHIGHMIA-26MAY15-B87.5,87° to 88°,87.0,88.0,3,0.1073,0.0797,1,4,85.2482,2.3171,,,,False,shadow
2026-05-16T10:00:36.444600-04:00,2026-05-16,ny,KXHIGHNY,KXHIGHNY-26MAY16,KXHIGHNY-26MAY16-T83,84° or above,84.0,,2,0.1174,0.0993,3,3,80.3288,3.0894,,,,False,shadow
2026-05-17T10:00:11.241906-04:00,2026-05-17,ny,KXHIGHNY,KXHIGHNY-26MAY17,KXHIGHNY-26MAY17-T90,91° or above,91.0,,7,0.2902,0.2368,2,10,89.5510,2.6216,,,,False,shadow
2026-05-17T10:00:12.628336-04:00,2026-05-17,fl,KXHIGHMIA,KXHIGHMIA-26MAY17,KXHIGHMIA-26MAY17-B83.5,83° to 84°,83.0,84.0,3,0.1250,0.0979,2,4,85.4328,2.0000,,,,False,shadow
2026-05-19T10:00:12.897799-04:00,2026-05-19,ny,KXHIGHNY,KXHIGHNY-26MAY19,KXHIGHNY-26MAY19-T96,97° or above,97.0,,4,0.3134,0.2848,4,6,95.1066,3.8934,,,,False,shadow
2026-05-23T10:00:54.646704-04:00,2026-05-23,ny,KXHIGHNY,KXHIGHNY-26MAY23,KXHIGHNY-26MAY23-B60.5,60° to 61°,60.0,61.0,4,0.1468,0.1112,1,6,58.9439,2.0000,,,,False,shadow
2026-05-25T10:00:36.349626-04:00,2026-05-25,il,KXHIGHCHI,KXHIGHCHI-26MAY25,KXHIGHCHI-26MAY25-T82,81° or below,,81.0,6,0.2825,0.2367,2,9,83.0575,3.5764,,,,False,shadow
2026-05-25T10:00:37.120548-04:00,2026-05-25,tx,KXHIGHAUS,KXHIGHAUS-26MAY25,KXHIGHAUS-26MAY25-T87,86° or below,,86.0,2,0.2045,0.1882,5,3,88.5739,3.1171,,,,False,shadow
2026-05-27T10:01:05.851130-04:00,2026-05-27,fl,KXHIGHMIA,KXHIGHMIA-26MAY27,KXHIGHMIA-26MAY27-B85.5,85° to 86°,85.0,86.0,3,0.1773,0.1518,3,4,86.4372,2.0000,,,,False,shadow
2026-05-28T10:00:45.156844-04:00,2026-05-28,il,KXHIGHCHI,KXHIGHCHI-26MAY28,KXHIGHCHI-26MAY28-T73,74° or above,74.0,,15,0.4011,0.2954,1,22,73.0686,3.7181,,,,False,shadow
2026-05-29T10:00:46.257684-04:00,2026-05-29,ny,KXHIGHNY,KXHIGHNY-26MAY29,KXHIGHNY-26MAY29-B80.5,80° to 81°,80.0,81.0,3,0.1151,0.0877,1,4,78.4622,2.4401,,,,False,shadow
2026-05-30T10:00:39.936929-04:00,2026-05-30,il,KXHIGHCHI,KXHIGHCHI-26MAY30,KXHIGHCHI-26MAY30-T77,78° or above,78.0,,5,0.2718,0.2335,2,7,76.1056,3.1196,,,,False,shadow
2026-05-31T10:00:45.189381-04:00,2026-05-31,ny,KXHIGHNY,KXHIGHNY-26MAY31,KXHIGHNY-26MAY31-B72.5,72° to 73°,72.0,73.0,3,0.1058,0.0781,1,4,74.7573,2.0000,,,,False,shadow
2026-06-02T10:00:33.368257-04:00,2026-06-02,fl,KXHIGHMIA,KXHIGHMIA-26JUN02,KXHIGHMIA-26JUN02-B90.5,90° to 91°,90.0,91.0,5,0.1486,0.1038,1,7,89.2440,2.3000,,,,False,shadow
2026-06-05T10:01:15.323403-04:00,2026-06-05,ny,KXHIGHNY,KXHIGHNY-26JUN05,KXHIGHNY-26JUN05-B87.5,87° to 88°,87.0,88.0,5,0.1311,0.0854,1,7,89.3287,2.0000,,,,False,shadow
2026-06-05T10:01:21.181524-04:00,2026-06-05,fl,KXHIGHMIA,KXHIGHMIA-26JUN05,KXHIGHMIA-26JUN05-B81.5,81° to 82°,81.0,82.0,2,0.1792,0.1625,5,3,82.3886,2.0000,,,,False,shadow
2026-06-06T10:00:14.851679-04:00,2026-06-06,fl,KXHIGHMIA,KXHIGHMIA-26JUN06,KXHIGHMIA-26JUN06-B83.5,83° to 84°,83.0,84.0,2,0.1884,0.1719,5,3,84.1168,2.0000,,,,False,shadow
2026-06-07T10:00:12.086517-04:00,2026-06-07,tx,KXHIGHAUS,KXHIGHAUS-26JUN07,KXHIGHAUS-26JUN07-T87,86° or below,,86.0,4,0.1521,0.1168,1,6,88.8879,2.8107,,,,False,shadow
2026-06-07T10:00:12.886786-04:00,2026-06-07,fl,KXHIGHMIA,KXHIGHMIA-26JUN07,KXHIGHMIA-26JUN07-B85.5,85° to 86°,85.0,86.0,2,0.1671,0.1501,4,3,86.6665,2.0000,,,,False,shadow
2026-06-08T10:00:11.653821-04:00,2026-06-08,tx,KXHIGHAUS,KXHIGHAUS-26JUN08,KXHIGHAUS-26JUN08-T88,87° or below,,87.0,4,0.2820,0.2521,3,6,89.2189,3.8456,,,,False,shadow
2026-06-08T10:00:12.386107-04:00,2026-06-08,fl,KXHIGHMIA,KXHIGHMIA-26JUN08,KXHIGHMIA-26JUN08-B88.5,88° to 89°,88.0,89.0,7,0.1915,0.1306,1,10,88.0014,2.0000,,,,False,shadow
2026-06-09T10:00:10.517619-04:00,2026-06-09,ny,KXHIGHNY,KXHIGHNY-26JUN09,KXHIGHNY-26JUN09-T78,77° or below,,77.0,6,0.3834,0.3441,3,9,78.0344,3.4886,,,,False,shadow
2026-06-10T10:00:09.861668-04:00,2026-06-10,fl,KXHIGHMIA,KXHIGHMIA-26JUN10,KXHIGHMIA-26JUN10-B85.5,85° to 86°,85.0,86.0,2,0.1657,0.1487,4,3,86.6963,2.0000,,,,False,shadow
2026-06-11T10:00:37.577811-04:00,2026-06-11,fl,KXHIGHMIA,KXHIGHMIA-26JUN11,KXHIGHMIA-26JUN11-B87.5,87° to 88°,87.0,88.0,3,0.1358,0.1091,2,4,88.3290,2.7978,,,,False,shadow
2026-06-12T10:00:10.275207-04:00,2026-06-12,ny,KXHIGHNY,KXHIGHNY-26JUN12,KXHIGHNY-26JUN12-B96.5,96° to 97°,96.0,97.0,2,0.1039,0.0856,2,3,94.2107,2.0000,,,,False,shadow
2026-06-14T10:00:11.459876-04:00,2026-06-14,ny,KXHIGHNY,KXHIGHNY-26JUN14,KXHIGHNY-26JUN14-T85,84° or below,,84.0,3,0.1150,0.0877,1,4,88.3339,3.6109,,,,False,shadow
2026-06-15T10:00:11.416786-04:00,2026-06-15,fl,KXHIGHMIA,KXHIGHMIA-26JUN15,KXHIGHMIA-26JUN15-B89.5,89° to 90°,89.0,90.0,3,0.1761,0.1507,3,4,89.2893,2.2363,,,,False,shadow
2026-06-16T10:00:16.247928-04:00,2026-06-16,fl,KXHIGHMIA,KXHIGHMIA-26JUN16,KXHIGHMIA-26JUN16-B90.5,90° to 91°,90.0,91.0,5,0.1318,0.0861,1,7,90.4029,3.0116,,,,False,shadow
2026-06-17T10:00:11.716237-04:00,2026-06-17,fl,KXHIGHMIA,KXHIGHMIA-26JUN17,KXHIGHMIA-26JUN17-B89.5,89° to 90°,89.0,90.0,4,0.1167,0.0799,1,6,91.4195,2.5923,,,,False,shadow
2026-06-18T10:00:07.096667-04:00,2026-06-18,ny,KXHIGHNY,KXHIGHNY-26JUN18,KXHIGHNY-26JUN18-T90,91° or above,91.0,,5,0.1948,0.1524,1,7,87.7825,3.7392,,,,False,shadow
2026-06-19T10:00:11.658771-04:00,2026-06-19,fl,KXHIGHMIA,KXHIGHMIA-26JUN19,KXHIGHMIA-26JUN19-B89.5,89° to 90°,89.0,90.0,3,0.1630,0.1371,2,4,90.7180,2.0324,,,,False,shadow
2026-06-20T10:00:09.342970-04:00,2026-06-20,il,KXHIGHCHI,KXHIGHCHI-26JUN20,KXHIGHCHI-26JUN20-B80.5,80° to 81°,80.0,81.0,3,0.1439,0.1174,2,4,78.8925,2.0000,,,,False,shadow
2026-06-23T10:00:13.168859-04:00,2026-06-23,fl,KXHIGHMIA,KXHIGHMIA-26JUN23,KXHIGHMIA-26JUN23-B89.5,89° to 90°,89.0,90.0,5,0.1636,0.1195,1,7,90.1533,2.3283,,,,False,shadow
2026-06-25T10:00:13.249871-04:00,2026-06-25,tx,KXHIGHAUS,KXHIGHAUS-26JUN25,KXHIGHAUS-26JUN25-B97.5,97° to 98°,97.0,98.0,4,0.1143,0.0774,1,6,95.3871,2.0000,,,,False,shadow
2026-06-25T10:00:14.279746-04:00,2026-06-25,fl,KXHIGHMIA,KXHIGHMIA-26JUN25,KXHIGHMIA-26JUN25-B88.5,88° to 89°,88.0,89.0,2,0.1415,0.1240,3,3,90.1491,2.0000,,,,False,shadow
2026-06-26T10:00:08.814315-04:00,2026-06-26,tx,KXHIGHAUS,KXHIGHAUS-26JUN26,KXHIGHAUS-26JUN26-B98.5,98° to 99°,98.0,99.0,2,0.1138,0.0957,2,3,96.3791,2.0000,,,,False,shadow
2026-06-27T10:00:14.046989-04:00,2026-06-27,tx,KXHIGHAUS,KXHIGHAUS-26JUN27,KXHIGHAUS-26JUN27-B98.5,98° to 99°,98.0,99.0,4,0.1067,0.0695,1,6,96.2445,2.0782,,,,False,shadow
